Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
1466933,Johnny and the Dead: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0198312946""","=""9780198312949""",0,3.90,Great Britain : Oxford University Press,Paperback,,1996,,,2021/03/13,to-read,to-read (#342),to-read,,,,0,,,0,,,,,
54258571,碟形世界(1-6)（读客熊猫君出品，套装共6册。比《哈利·波特》和《魔戒》加起来还好看的，可能只有《碟形世界》！),特里·普拉切特 (Terry Pratchett),"Pratchett), 特里·普拉切特 (Terry","周莉, 杨玲玲, 林晶, 刘明洋, 张雪萌, 张亦琦","=""""","=""""",0,1.00,,Kindle Edition,,2018,,,2021/03/13,to-read,to-read (#340),to-read,,,,0,,,0,,,,,
18305247,"Legends, Vol. 2",Robert Silverberg,"Silverberg, Robert","Terry Pratchett, Terry Goodkind, Orson Scott Card, Tad Williams, George R.R. Martin, Raymond E. Feist, Robert Jordan","=""8820033895""","=""9788820033897""",0,3.92,Sperling & Kupfer,Hardcover,436,2002,1998,,2021/03/13,to-read,to-read (#339),to-read,,,,0,,,0,,,,,
10083521,Monolith 003,Davorin Horak,"Horak, Davorin","Terry Pratchett, Terry Bisson, Michael Moorcock, Mladen Bjažić, Marko Fančović, Igor Marković, Neil Gaiman, George R.R. Martin, Vernor Vinge, Peter F. Hamilton, Harlan Ellison, Philip José Farmer, Geoffrey A. Landis, Robert Charles Wilson","=""9536234653""","=""9789536234653""",0,4.48,Zagrebačka Naklada,Paperback,560,2000,2000,,2021/03/13,to-read,to-read (#338),to-read,,,,0,,,0,,,,,
56510924,The Picture,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,0.0,,,1,,,,2021/03/13,to-read,to-read (#337),to-read,,,,0,,,0,,,,,
50008462,Die Scheibenwelt von A - Z: Aktualisierte und überarbeitete Neuausgabe,Terry Pratchett,"Pratchett, Terry",Stephen Briggs,"=""3442485150""","=""9783442485154""",0,5.00,Goldmann Verlag,Perfect Paperback,,2016,,,2021/03/13,to-read,to-read (#336),to-read,,,,0,,,0,,,,,
621446,The Mammoth Book of Comic Crime,Maxim Jakubowski,"Jakubowski, Maxim","Terry Pratchett, Peter Lovesey, Nicholas Blincoe, Donald E. Westlake, Hilary Bonner, Sarah Cuadwell, Mike Ripley, Christopher Brookmyre, Bill Pronzini, Ed Goorman","=""1841195006""","=""9781841195001""",0,3.42,Constable & Robinson,Paperback,,2002,2002,,2021/03/13,to-read,to-read (#335),to-read,,,,0,,,0,,,,,
56750226,Kopači - Serijal Bromelijada,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9789533421629""",0,4.00,Lumen izdavaštvo d.o.o.,Paperback,144,2020,,,2021/03/13,to-read,to-read (#334),to-read,,,,0,,,0,,,,,
53726284,The Big Book of Modern Fantasy,Ann VanderMeer,"VanderMeer, Ann","Jeff VanderMeer, Maurice Richardson, Paul Bowles, Vladimir Nabokov, Jorge Luis Borges, Jack Vance, Edgar Mittelholzer, Margaret St. Clair, Manly Wade Wellman, Amos Tutuola, Gabriel García Márquez, Zenna Henderson, Fritz Leiber, Michael Moorcock, Julio Cortázar, Intizar Husain, Tove Jansson, J.G. Ballard, Satu Waltari, R.A. Lafferty, Mikhail Bulgakov, Italo Calvino, Bilge Karasu, Silvina Ocampo, Joanna Russ, Rosario Ferré, Ursula K. Le Guin, Henry Dumas, Fred Chappell, Angela Carter, Sara Gallardo, Samuel R. Delany, Greg Bear, C.J. Cherryh, Alasdair Gray, George R.R. Martin, Leslie Marmon Silko, Jane Yolen, M. John Harrison, Diana Wynne Jones, Stephen King, Pat Murphy, Edgardo Sanabria Santaliz, Rachel Pollack, Leena Krohn, Karen Joy Fowler, Marie Hermanson, Ben Okri, David Drake, Antonio Tabucchi, Leonora Carrington, Elizabeth Hand, Haruki Murakami, Carol Emshwiller, Victor Pelevin, Patricia A. McKillip, Terry Pratchett, Vilma Kadlečková, D.F. Lewis, Kelly Link, Rikki Ducornet, Rhys Hughes, Shelley Jackson, Nalo Hopkinson, Tanith Lee, Joe Hill, Stepan Chapman, Tatyana Tolstaya, Jeffrey Ford, Han Song, Dean Francis Alfar, Alberto Chimal, Nathan Ballingrud, Aimee Bender, Victor LaValle, Sheree Renée Thomas, Caitlín R. Kiernan, Sumanth Prabhaker, Erik Amundsen, Manuela Draeger, Karin Tidbeck, Marta Kisiel, Qitongren, Rochita Loenen-Ruiz, Ramsey Shehadeh, Garth Nix, Richard Bowes, Musharraf Ali Farooqi","=""""","=""""",0,3.77,Vintage,Kindle Edition,896,2020,2020,,2021/03/13,to-read,to-read (#333),to-read,,,,0,,,0,,,,,
33846272,This Island Earth,Dr Terry Pratchett,"Pratchett, Dr Terry",,"=""""","=""""",0,0.0,,Kindle Edition,114,2017,,,2021/03/13,to-read,to-read (#332),to-read,,,,0,,,0,,,,,
2138963,Cyber-Killers,Ric Alexander,"Alexander, Ric","Terry Pratchett, Pat Cadigan","=""0752809806""","=""9780752809809""",0,3.30,Orion,Paperback,408,1997,1998,,2021/03/13,to-read,to-read (#331),to-read,,,,0,,,0,,,,,
16562456,Nation: The Play,Mark Ravenhill,"Ravenhill, Mark",Terry Pratchett,"=""144810968X""","=""9781448109685""",0,3.83,Transworld Digital,ebook,144,2012,2012,,2021/03/13,to-read,to-read (#330),to-read,,,,0,,,0,,,,,
55959721,Tæppefolket,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9788741866338""",0,0.0,Borgen,Paperback,176,1993,1971,,2021/03/13,to-read,to-read (#329),to-read,,,,0,,,0,,,,,
1344431,Vintage Science Fiction: Stories Inspired by Landmark Films,Peter Haining,"Haining, Peter","Robert A. Heinlein, Clive Barker, George Lowther, Evan Hunter, Nigel Kneale, Rod Serling, John Wyndham, Bill Strutton, Jerry Sohl, Isaac Asimov, Ray Bradbury, Terry Pratchett, Wernher von Braun, Ward Moore, Arthur C. Clarke, William F. Nolan, James Blish, Philip K. Dick, Stephen King","=""0786706473""","=""9780786706471""",0,3.60,"Carroll & Graf PUBLISHERS, Inc.",Paperback,518,1999,1999,,2021/03/13,to-read,to-read (#328),to-read,,,,0,,,0,,,,,
10083696,Monolith 005,Davorin Horak,"Horak, Davorin","Douglas Adams, John Cleese, F. Anstey, Heywood Broun, Anthony Armstrong, Izrael Zangwill, Randall Garrett, Tom Holt, Terry Pratchett, Mike Resnick, Harry Harrison, Kurt Vonnegut Jr., Arthur C. Clarke, Pierre Boulle, Fabrice Colin, Edmund Cooper, Kim Newman, Fritz Leiber, Igor Lepčin, Darko Macan, Esther M. Friesner","=""""","=""9789536996001""",0,4.00,Zagrebačka Naklada,Paperback,560,2002,2002,,2021/03/13,to-read,to-read (#327),to-read,,,,0,,,0,,,,,
6616457,Legendy 2,Robert Silverberg,"Silverberg, Robert","Orson Scott Card, Raymond E. Feist, Terry Pratchett, George R.R. Martin, Anne McCaffrey, Robert Jordan","=""8086029832""","=""9788086029832""",0,3.60,Beta,Hardcover,391,1999,1998,,2021/03/13,to-read,to-read (#326),to-read,,,,0,,,0,,,,,
56141804,Der falsche Bart des Weihnachtsmanns,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,3.00,Piper,Hardcover,177,,,,2021/03/13,to-read,to-read (#325),to-read,,,,0,,,0,,,,,
54629799,Terry pratchett bromeliad trilogy and johnny maxwell series collection 6 books set,Terry Pratchett,"Pratchett, Terry",,"=""9123683562""","=""9789123683567""",0,0.0,,Paperback,,2018,,,2021/03/13,to-read,to-read (#324),to-read,,,,0,,,0,,,,,
40775215,Is it wrong to eat people?,Dr Terry Pratchett,"Pratchett, Dr Terry",,"=""""","=""""",0,3.00,Baron Blood,Kindle Edition,100,2016,,,2021/03/13,to-read,to-read (#323),to-read,,,,0,,,0,,,,,
2792210,The Oxford Book of Fantasy Stories,Tom Shippey,"Shippey, Tom","Larry Niven, Terry Pratchett, Peter S. Beagle, Ray Bradbury, H.P. Lovecraft","=""0192823981""","=""9780192823984""",0,3.82,"Oxford University Press, USA",Paperback,499,1995,1994,,2021/03/13,to-read,to-read (#322),to-read,,,,0,,,0,,,,,
56749963,Vozači - Serijal Bromelijada,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9789533421612""",0,4.00,Lumen izdavaštvo d.o.o.,Paperback,184,2020,,,2021/03/13,to-read,to-read (#321),to-read,,,,0,,,0,,,,,
24943317,Feet of Clay,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""""","=""""",0,4.57,Oberon Books,Kindle Edition,64,2015,2015,,2021/03/13,to-read,to-read (#320),to-read,,,,0,,,0,,,,,
54677414,The Colour of Magic: Graphic Novel,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,0.0,,Kindle Edition,,,,,2021/03/13,to-read,to-read (#319),to-read,,,,0,,,0,,,,,
64392,Johnny and the Dead: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0198314922""","=""9780198314929""",0,3.59,Oxford : Oxford University Press,Paperback,,2003,,,2021/03/13,to-read,to-read (#318),to-read,,,,0,,,0,,,,,
49627595,Поддай пару! Вор Времени,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785041065096""",0,4.50,Эксмо,Hardcover,736,2019,,,2021/03/13,to-read,to-read (#317),to-read,,,,0,,,0,,,,,
984189,The Writer's Guide to Fantasy Literature,Philip Martin,"Martin, Philip","Patricia A. McKillip, Elizabeth Hand, Jane Yolen, Gregory Maguire, Ray Bradbury, John Marco, Donna Jo Napoli, Diane Schoemperlen, Franny Billingsley, Kij Johnson, Ursula K. Le Guin, Peter S. Beagle, Susan Cooper, Midori Snyder, Terry Pratchett, Joan Aiken, Neil Gaiman","=""0871161958""","=""9780871161956""",0,3.73,Watson-Guptill Publications,Paperback,240,2002,2002,,2021/03/13,to-read,to-read (#316),to-read,,,,0,,,0,,,,,
56447904,Smoki na zamku Ukruszon,Terry Pratchett,"Pratchett, Terry",,"=""8381880718""","=""9788381880718""",0,0.0,,Hardcover,,2020,,,2021/03/13,to-read,to-read (#315),to-read,,,,0,,,0,,,,,
56673388,Hogfather,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,0.0,Corgi Books,Paperback,445,1996,,,2021/03/13,to-read,to-read (#314),to-read,,,,0,,,0,,,,,
2949390,The Grown-Ups' Book Of Books,Jeffrey Archer,"Archer, Jeffrey","Ted Hughes, Jake Arnott, William   Black, Alain de Botton, Carmen Callil, Ciaran Carson, Dany Danziger, Nicholas Evans, Louise Doughty, Anne Fadiman, Lesley Glaister, Sophie Grigson, Tony Hawks, Elizabeth Jane Howard, Robert Lacy, Richard  Mason, Giles Milton, Deborah Moggach, Kary Mullis, New Covent Garden Soup Company, Lloyd Parsons, Rob Parsons, Anna Pavord, John Ramster, Kevin Rushby, Miranda Sawyer, Colin Shindler, Indra Sinha, Michael Marshall Smith, Terry Pratchett, Colm Tóibín, J.R.R. Tolkien, Nigel Williams, David Baddiel, Raffaella Barker, Louis de Bernières, Mick Brown, Vanessa Feltz","=""0747260893""","=""9780747260899""",0,3.28,Headline,Paperback,179,1999,1999,,2021/03/13,to-read,to-read (#313),to-read,,,,0,,,0,,,,,
21480821,Night Watch: Stage Adaptation,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""""","=""""",0,4.58,Bloomsbury Methuen Drama,Kindle Edition,142,2014,2014,,2021/03/13,to-read,to-read (#312),to-read,,,,0,,,0,,,,,
50958806,Держи марку! Делай деньги!,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785041049010""",0,5.00,Эксмо,Hardcover,704,2019,,,2021/03/13,to-read,to-read (#311),to-read,,,,0,,,0,,,,,
50641784,"terry pratchett 3 books collection set - the witch's vacuum cleaner and other stories, dragons at crumbling castle and other stories, father christmas’s fake beard[hardcover]",Terry Pratchett,"Pratchett, Terry",,"=""9123631279""","=""9789123631278""",0,5.00,Corgi Childrens,Paperback,,,,,2021/03/13,to-read,to-read (#310),to-read,,,,0,,,0,,,,,
533615,Jingo: The Play,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""0413774465""","=""9780413774460""",0,4.21,A&C Black,Paperback,96,2005,2005,,2021/03/13,to-read,to-read (#309),to-read,,,,0,,,0,,,,,
43881702,Terry pratchett Discworld novels Series 6 :5 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123684445""","=""9789123684441""",0,5.00,Corgi/Gollancz,Paperback,,,,,2021/03/13,to-read,to-read (#308),to-read,,,,0,,,0,,,,,
40733400,Geceye Burunecegim,Niran Elci Terry Pratchett,"Pratchett, Niran Elci Terry",,"=""9944696587""","=""9789944696586""",0,3.00,Tudem Yayinlari,Paperback,416,,,,2021/03/13,to-read,to-read (#307),to-read,,,,0,,,0,,,,,
833512,The Colour of Magic: The Illustrated Screenplay,Vadim Jean,"Jean, Vadim",Terry Pratchett,"=""0575080450""","=""9780575080454""",0,4.01,Gollancz,Hardcover,256,2009,2009,,2021/03/13,to-read,to-read (#306),to-read,,,,0,,,0,,,,,
3368912,The Ultimate Encyclopedia of Fantasy,David Pringle,"Pringle, David",Terry Pratchett,"=""1847320732""","=""9781847320735""",0,3.68,Carlton Books,Paperback,304,2009,1998,,2021/03/13,to-read,to-read (#305),to-read,,,,0,,,0,,,,,
33801505,"Le disque-monde, coffret 3 volumes",Terry Pratchett,"Pratchett, Terry",,"=""2266097148""","=""9782266097147""",0,5.00,Pocket,Mass Market Paperback,,2007,,,2021/03/13,to-read,to-read (#304),to-read,,,,0,,,0,,,,,
24796176,"All the Discworld's a Stage: Unseen Academicals, Feet of Clay and The Rince Cycle",Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""1783191627""","=""9781783191628""",0,4.30,Oberon Books,Paperback,304,2015,2015,,2021/03/13,to-read,to-read (#303),to-read,,,,0,,,0,,,,,
50997690,Gevatter Tod / Das Erbe des Zauberers: Zwei Romane in einem Band,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9783492281980""",0,4.25,PIPER,Paperback,615,2019,,,2021/03/13,to-read,to-read (#302),to-read,,,,0,,,0,,,,,
46244985,Wachen! Wachen! / MacBest (Scheibenwelt #6+8),Terry Pratchett,"Pratchett, Terry",,"=""3492281583""","=""9783492281584""",0,4.25,Piper Verlag GmbH,Paperback,,2018,,,2021/03/13,to-read,to-read (#301),to-read,,,,0,,,0,,,,,
44034902,Terry pratchett Discworld novels Series 5 :5 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123684410""","=""9789123684410""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#300),to-read,,,,0,,,0,,,,,
44031175,Terry pratchett Discworld novels Series 4 and 5 :10 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123684461""","=""9789123684465""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#299),to-read,,,,0,,,0,,,,,
40937529,The Quite Nice and Fairly Accurate Good Omens Script Book,Neil Gaiman,"Gaiman, Neil",Terry Pratchett,"=""""","=""""",0,4.66,William Morrow Paperbacks,Kindle Edition,512,2019,2019,,2021/03/13,to-read,to-read (#298),to-read,,,,0,,,0,,,,,
40874201,Ulus,Niran Elci Terry Pratchett,"Pratchett, Niran Elci Terry",,"=""9944693812""","=""9789944693813""",0,3.75,Tudem Yayinlari,Paperback,440,,,,2021/03/13,to-read,to-read (#297),to-read,,,,0,,,0,,,,,
31927157,Earthanasia,Dr Terry Pratchett,"Pratchett, Dr Terry",,"=""""","=""""",0,1.00,Booktango,Kindle Edition,134,2016,,,2021/03/13,to-read,to-read (#296),to-read,,,,0,,,0,,,,,
39901359,Die Farben der Magie / Eric (Scheibenwelt #1+9),Terry Pratchett,"Pratchett, Terry",,"=""""","=""9783492280266""",0,4.33,Piper Taschenbuch,Paperback,416,2018,,,2021/03/13,to-read,to-read (#295),to-read,,,,0,,,0,,,,,
40777461,Fint,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.00,"Izdatel'stvo Eksmo""",Paperback,,,,,2021/03/13,to-read,to-read (#294),to-read,,,,0,,,0,,,,,
28948359,Стража! Стража! Три истории о Сэмюэле Ваймсе,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699629817""",0,4.75,Эксмо,Hardcover,992,2015,,,2021/03/13,to-read,to-read (#293),to-read,,,,0,,,0,,,,,
44024866,Terry pratchett Discworld novels Series 3 and 4 :10 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123683600""","=""9789123683604""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#292),to-read,,,,0,,,0,,,,,
44084581,Terry pratchett Discworld novels Series 8 :6 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123684429""","=""9789123684427""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#291),to-read,,,,0,,,0,,,,,
53194591,Ведьмы Плоского Мира,Terry Pratchett,"Pratchett, Terry",Терри Пратчетт,"=""""","=""9785041061425""",0,5.00,Эксмо,Hardcover,864,2019,,,2021/03/13,to-read,to-read (#290),to-read,,,,0,,,0,,,,,
52337019,Правда. Пехотная баллада,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785041044695""",0,4.50,Эксмо,Hardcover,704,2019,,,2021/03/13,to-read,to-read (#289),to-read,,,,0,,,0,,,,,
15955596,Behind the Sofa: Celebrity Memories of Doctor Who,Steve    Berry,"Berry, Steve",Terry Pratchett,"=""1780882858""","=""9781780882857""",0,3.97,Troubador/Matador  Publishing,Hardcover,200,2012,2012,,2021/03/13,to-read,to-read (#288),to-read,,,,0,,,0,,,,,
24796227,The Rince Cycle,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""1783191961""","=""9781783191963""",0,4.43,Oberon Books,Paperback,64,2015,2015,,2021/03/13,to-read,to-read (#287),to-read,,,,0,,,0,,,,,
13164434,Imagined Lives: Portraits of unknown people,Tarnya Cooper,"Cooper, Tarnya","Tracy Chevalier, John Banville, Julian Fellowes, Alexander McCall Smith, Terry Pratchett, Sarah Singleton, Joanna Trollope, Minette Walters","=""1855144557""","=""9781855144552""",0,3.80,National Portrait Gallery,Paperback,96,2011,2010,,2021/03/13,to-read,to-read (#286),to-read,,,,0,,,0,,,,,
45317109,Terry pratchett Discworld novels Series 7 :5 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123684437""","=""9789123684434""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#285),to-read,,,,0,,,0,,,,,
43543828,Nauka Swiata Dysku II Glob,"Steward Ian, Pratchett Terry Cohen Jack","Jack, Steward Ian, Pratchett Terry Cohen",,"=""8378396673""","=""9788378396673""",0,4.00,Proszynski,Paperback,326,,,,2021/03/13,to-read,to-read (#284),to-read,,,,0,,,0,,,,,
985871,"Legends 1 (Legends 1, Volume 1of2)",Robert Silverberg,"Silverberg, Robert","Terry Pratchett, Anne McCaffrey, George R.R. Martin, Tad Williams, Robert Jordan","=""0006483941""","=""9780006483946""",0,3.87,Voyager,Paperback,352,1999,,,2021/03/13,to-read,to-read (#283),to-read,,,,0,,,0,,,,,
114531,Hidden Turnings: A Collection of Stories Through Time and Space,Diana Wynne Jones,"Jones, Diana Wynne","Douglas Arthur Hill, Tanith Lee, Robert Westall, Garry Kilworth, Lisa Tuttle, Mary Rayner, Geraldine Harris, Helen Cresswell, Emma Bull, Roger Zelazny, Terry Pratchett","=""0688091636""","=""9780688091637""",0,3.73,Greenwillow Books,Hardcover,182,1990,1989,,2021/03/13,to-read,to-read (#282),to-read,,,,0,,,0,,,,,
44529081,Terry pratchett Discworld novels Series 6 and 7 :10 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""912368447X""","=""9789123684472""",0,4.50,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#281),to-read,,,,0,,,0,,,,,
28251107,"Disque-monde : miscellanées: Les Intégrales du Disque-monde, T7",Terry Pratchett,"Pratchett, Terry",Patrick Couton,"=""""","=""""",0,5.00,Les Intégrales l'Atalante,Kindle Edition,,2015,,,2021/03/13,to-read,to-read (#280),to-read,,,,0,,,0,,,,,
32877084,Carpe jugulum / Pátý elefant,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9788071975663""",0,4.71,Talpress,Hardcover,757,2015,1998,,2021/03/13,to-read,to-read (#279),to-read,,,,0,,,0,,,,,
230771,The Leaky Establishment,David Langford,"Langford, David",Terry Pratchett,"=""1592241255""","=""9781592241255""",0,3.76,Cosmos Books,Paperback,220,2003,1984,,2021/03/13,to-read,to-read (#278),to-read,,,,0,,,0,,,,,
45898678,The Tale of Joshua Easement,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,5.00,,,,,,,2021/03/13,to-read,to-read (#277),to-read,,,,0,,,0,,,,,
29970707,Der Zauberhut / Pyramiden (Discworld #5+7),Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""3492281117""","=""9783492281119""",0,4.33,Piper Taschenbuch,Paperback,736,2016,,,2021/03/13,to-read,to-read (#276),to-read,,,,0,,,0,,,,,
54461850,The Tropnecian Invasion of Great Britain,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,5.00,,,,,,,2021/03/13,to-read,to-read (#275),to-read,,,,0,,,0,,,,,
40952739,Terry Pratchett Discworld novel series 4 :16 to 20 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123631155""","=""9789123631155""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#274),to-read,,,,0,,,0,,,,,
17936754,To nejlepší ze Zeměplošských diářů a ročenek 1998-2007,Terry Pratchett,"Pratchett, Terry","Stephen Briggs, Paul Kidby","=""""","=""9788071973300""",0,4.56,Talpress,Hardcover,271,2008,2008,,2021/03/13,to-read,to-read (#273),to-read,,,,0,,,0,,,,,
40669964,"discworld novel series 2 :6 to 10 books collection set (wyrd sisters, pyramids, guards! guards!, eric, moving pictures)",Terry Pratchett,"Pratchett, Terry",,"=""9123631139""","=""9789123631131""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#272),to-read,,,,0,,,0,,,,,
381334,The Mammoth Book of New Comic Fantasy,Mike Ashley,"Ashley, Mike","Neil Gaiman, John Morressy, John Kendrick Bangs, Anthony Armstrong, Terry Pratchett, Avram Davidson, R.A. Lafferty, Tom Holt, Terry Jones, Esther M. Friesner, Paul Di Filippo, Adam Roberts, Molly Brown, Gary Jennings, Rhys Hughes","=""078671574X""","=""9780786715749""",0,3.55,Running Press,Paperback,512,2005,2005,,2021/03/13,to-read,to-read (#271),to-read,,,,0,,,0,,,,,
43173708,Интересные времена. Мелкие боги,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785040977833""",0,4.67,Эксмо,Hardcover,640,2018,,,2021/03/13,to-read,to-read (#270),to-read,,,,0,,,0,,,,,
40881369,Шмяк! Дело табак,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785040930166""",0,5.00,Эксмо,Hardcover,672,2018,,,2021/03/13,to-read,to-read (#269),to-read,,,,0,,,0,,,,,
32854970,Il mondo del disco (Biblioteca di Fantasy),Terry Pratchett,"Pratchett, Terry",,"=""""","=""9788804365204""",0,3.80,Mondadori,,668,1987,,,2021/03/13,to-read,to-read (#268),to-read,,,,0,,,0,,,,,
26882825,Terry Pratchetts Scheibenwelt: Neun Romane im Schuber,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""""","=""9783492280808""",0,5.00,Piper Taschenbuch,Paperback,,2015,2015,,2021/03/13,to-read,to-read (#267),to-read,,,,0,,,0,,,,,
40808450,"discworld novel series 3 :11 to 15 books collection set (reaper man, witches abroad, small gods, lords and ladies, men at arms)",Terry Pratchett,"Pratchett, Terry",,"=""9123631147""","=""9789123631148""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#266),to-read,,,,0,,,0,,,,,
47721,Now We Are Sick: An Anthology of Nasty Verse,Neil Gaiman,"Gaiman, Neil","Jo Fletcher, John M. Ford, Stephen Gallagher, David Garnett, John Grant, Colin Greenland, James Herbert, Richard Hill, Diana Wynne Jones, Garry Kilworth, Stephen              Jones, Harry Adam Knight, R.A. Lafferty, Samatha Lee, Alan Moore, Kim Newman, Ian Pemble, Terry Pratchett, Jessica Amanda Salmonson, Jody Scott, S.P. Somtow, Brian W. Aldiss, Alex Stewart, David A. Sutton, Gene Wolfe, Sharon Baker, Robert Bloch, Ramsey Campbell, Simon Ian Childer, Storm Constantine, Galad Elflandsson","=""1892058103""","=""9781892058102""",0,3.73,Dreamhaven Books,Paperback,107,2005,1991,,2021/03/13,to-read,to-read (#265),to-read,,,,0,,,0,,,,,
43621467,Minutes of the meeting to form the proposed Ankh-Morpok Federation of Scouts,"Pratchett, Terry","Terry, Pratchett,",,"=""""","=""""",0,3.67,,,5,2007,,,2021/03/13,to-read,to-read (#264),to-read,,,,0,,,0,,,,,
26882891,Wachen! Wachen! • Das Erbe des Zauberers: Zwei Romane in einem Band,Terry Pratchett,"Pratchett, Terry",Andreas Brandhorst,"=""""","=""9783492269636""",0,4.80,Piper Taschenbuch,Paperback,704,2014,2014,,2021/03/13,to-read,to-read (#263),to-read,,,,0,,,0,,,,,
38897333,Пирамиды. Движущиеся картинки,Terry Pratchett,"Pratchett, Terry",,"=""""","=""9785699999484""",0,5.00,Э,Hardcover,576,2018,,,2021/03/13,to-read,to-read (#262),to-read,,,,0,,,0,,,,,
17380486,Die Teppichvölker/Strata: Zwei Romane in einem Band,Terry Pratchett,"Pratchett, Terry",,"=""3492268781""","=""9783492268783""",0,3.60,Piper Taschenbuch,Paperback,480,2012,,,2021/03/13,to-read,to-read (#261),to-read,,,,0,,,0,,,,,
25129187,Unseen Academicals: Adapted for the Stage,Stephen Briggs,"Briggs, Stephen",Terry Pratchett,"=""""","=""""",0,4.41,Oberon Books,Kindle Edition,64,2015,2015,,2021/03/13,to-read,to-read (#260),to-read,,,,0,,,0,,,,,
42753337,The Compleat Discworld,Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",0,4.00,,ebook,8894,,,,2021/03/13,to-read,to-read (#259),to-read,,,,0,,,0,,,,,
44077151,Terry pratchett Discworld novels Series 1 and 2 :10 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123684453""","=""9789123684458""",0,3.75,Corgi,Paperback,,2018,,,2021/03/13,to-read,to-read (#258),to-read,,,,0,,,0,,,,,
40733399,Terry Pratchett Collection Discworld Novels: I Shall Wear Midnight / A Hat Full Of Sky / The Wee Free Men / Wintersmith,Terry Pratchett,"Pratchett, Terry",,"=""3200326794""","=""9783200326798""",0,4.33,,Paperback,,,,,2021/03/13,to-read,to-read (#257),to-read,,,,0,,,0,,,,,
41462112,Terry pratchett Discworld novels Series 7 and 8 :11 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123683627""","=""9789123683628""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#256),to-read,,,,0,,,0,,,,,
41462111,Terry pratchett Discworld novels Series 5 and 6 :10 books collection set,Terry Pratchett,"Pratchett, Terry",,"=""9123683619""","=""9789123683611""",0,5.00,Corgi,Paperback,,,,,2021/03/13,to-read,to-read (#255),to-read,,,,0,,,0,,,,,
3088177,Gefährliche Possen und andere Erzählungen,Terry Pratchett,"Pratchett, Terry",Christian Tramitz,"=""3867170134""","=""9783867170130""",0,4.00,Dhv der Hörverlag,Audiobook,,,,,2021/03/13,to-read,to-read (#254),to-read,,,,0,,,0,,,,,
